title,author,isbn13,publication_date,publisher,authorID,publisherID
Lasher (Lives of the Mayfair Witches  #2),Anne Rice,9780099471431,2004-11-04 00:00:00.000,Arrow Books,100465,1117
Blood And Gold (The Vampire Chronicles  #8),Anne Rice,9780099271499,2002-11-07 00:00:00.000,Arrow,100465,1115
Hot Stuff (Cate Madigan #1),Janet Evanovich,9780312941468,2007-04-03 00:00:00.000,St. Martin's Press,103850,2863
Hot Stuff (Cate Madigan #1),Leanne Banks,9780312941468,2007-04-03 00:00:00.000,St. Martin's Press,105142,2863
Lovelock (Mayflower Trilogy  #1),Orson Scott Card,9780312877514,2001-02-01 00:00:00.000,St. Martins Press-3PL,106555,2866
Lovelock (Mayflower Trilogy  #1),Kathryn H. Kidd,9780312877514,2001-02-01 00:00:00.000,St. Martins Press-3PL,104826,2866
Songmaster,Orson Scott Card,9780312876623,2002-12-06 00:00:00.000,Orb Books,106555,2394
Stone Tables,Orson Scott Card,9781573456630,2000-03-01 00:00:00.000,Shadow Mountain,106555,2781
William Faulkner: The Sound and the Fury and as I Lay Dying: Essays  Articles  Reviews,Nicolas Tredell,9780231121897,2000-12-27 00:00:00.000,Columbia University Press,106469,1425
Children of the Mind (Ender's Saga  #4),Orson Scott Card,9780765304742,2002-08-24 00:00:00.000,Tor Books,106555,2984
Maps in a Mirror: The Short Fiction of Orson Scott Card,Orson Scott Card,9780765308405,2004-01-01 00:00:00.000,Orb Books,106555,2394
How to Write Science Fiction & Fantasy,Orson Scott Card,9781582971032,2001-09-15 00:00:00.000,Writer's Digest Books,106555,3205
What Came Before He Shot Her (Inspector Lynley  #14),Elizabeth  George,9780060545628,2006-10-17 00:00:00.000,Harper,102370,1862
With No One as Witness (Inspector Lynley  #13),Elizabeth  George,9780060545611,2006-02-28 00:00:00.000,Harper,102370,1862
Becoming a Woman of Beauty and Strength: Esther,Elizabeth George,9780736904896,2001-01-01 00:00:00.000,Harvest House Publishers,102384,1922
A Woman's High Calling Growth and Study Guide,Elizabeth George,9780736904940,2001-08-15 00:00:00.000,Harvest House Publishers,102384,1922
Living with Passion and Purpose: Luke (Woman After God's Own Heart),Elizabeth George,9780736908160,2005-09-15 00:00:00.000,Harvest House Publishers,102384,1922
Loving God with All Your Mind,Elizabeth George,9780736913829,2005-01-01 00:00:00.000,Harvest House Publishers,102384,1922
Ariel Sharon: A Life,Nir Hefez,9781400065875,2006-10-24 00:00:00.000,Random House  Inc.,106497,2625
Ariel Sharon: A Life,Gadi Bloom,9781400065875,2006-10-24 00:00:00.000,Random House  Inc.,102801,2625
Ariel Sharon: A Life,Mitch Ginsburg,9781400065875,2006-10-24 00:00:00.000,Random House  Inc.,106281,2625
Life Management for Busy Woman: Growth and Study Guide,Elizabeth George,9780736910194,2002-07-01 00:00:00.000,Harvest House Publishers,102384,1922
A Wife After God's Own Heart Growth and Study Guide,Elizabeth George,9780736911689,2004-01-01 00:00:00.000,Harvest House Publishers,102384,1922
Lover of Unreason: Assia Wevill  Sylvia Plath's Rival and Ted Hughes' Doomed Love,Yehuda Koren,9780786718610,2006-12-26 00:00:00.000,Da Capo Press,109150,1490
Lover of Unreason: Assia Wevill  Sylvia Plath's Rival and Ted Hughes' Doomed Love,Eilat Negev,9780786718610,2006-12-26 00:00:00.000,Da Capo Press,102313,1490
The Journals of Sylvia Plath,Sylvia Plath,9780571205219,2013-06-13 00:00:00.000,Faber & Faber,108434,1659
The Journals of Sylvia Plath,Karen V. Kukil,9780571205219,2013-06-13 00:00:00.000,Faber & Faber,104755,1659
The Poetry of Sylvia Plath,Claire Brennan,9780231124270,2001-08-29 00:00:00.000,Columbia University Press,101411,1425
Black Boy,Richard Wright,9780060834005,2005-11-29 00:00:00.000,Harper,107359,1862
Black Boy,Edward P. Jones,9780060834005,2005-11-29 00:00:00.000,Harper,102289,1862
Angry Black White Boy,Adam Mansbach,9781400054879,2005-03-08 00:00:00.000,Broadway Books,100050,1324
Bad Boys In Black Tie (Watson Brothers  #3),Lori Foster,9780758207746,2004-05-01 00:00:00.000,Brava,105346,1314
Bad Boys In Black Tie (Watson Brothers  #3),Erin McCarthy,9780758207746,2004-05-01 00:00:00.000,Brava,102542,1314
Bad Boys In Black Tie (Watson Brothers  #3),Morgan Leigh,9780758207746,2004-05-01 00:00:00.000,Brava,106312,1314
The Twits,Roald Dahl,9780141318301,2004-06-24 00:00:00.000,Puffin Books,107382,2602
The Twits,Quentin Blake,9780141318301,2004-06-24 00:00:00.000,Puffin Books,107033,2602
